rating,review
__label__5 ,nemt og hurtig svar og pengene på kontoen indenfor få minutter
__label__1 ,uha uha pas på aop: 125 %nominel rente 94%det er jo ren åger.spar hellere pengene op først og der efter bruge dem.
__label__5 ,kan kun anbefale til kortsigtet lån da er den udmærket
__label__4 ,jeg synes det var nemtog hurtigt behandlet. ros ros ros
__label__5 ,god oplevelsehurtig ekspedition.
__label__5 ,penge inden 45 min. lørdag aften. mums!
__label__5 ,tak for denne servicedu er en fremragende virksomhed tusind tak
__label__5 ,absolut. god servic. hurtigt betjening.behalige og behjælpelige medarbejder.5 stjerner fra mig
__label__5 ,jep deter dejligt der nogen der ka hjælpe folk
__label__2 ,bliver hurtigt fangetaf høje afdrag og renter. er ikke til at forhandle med.
__label__5 ,hurtig og nemt og jeg vil anbefalde det til enhver
__label__5 ,i er hurtige og effektive. tak for det
__label__5 ,det var bare hurtigt man fik svar
__label__5 ,ingen problemer.. pengene inden for en halv time
__label__1 ,vanvittige renter. hold jer væk!!!
__label__5 ,jeg fik lidt større mekaniker regning end ventet. wupti så kom ferratum til hjælp - inden for 45 min. tak !
__label__4 ,jeg har fået en god behandling og tror det vil fortsætte.
__label__5 ,hurtig og super betjening dorthe
__label__5 ,god behandling og hurtig behandling også telefonisk
__label__5 ,rigtigt fedt jeg kunne låne penge og betale igen inden for 30 dage uden renter eller omkostninger. ville anbefale det til venner og familie. god service:)
__label__5 ,super service . har aldrig haft noget a klage over
__label__5 ,super service . har aldrig haft noget a klage over
__label__1 ,må nok ind rømme jeg ikke forstår hvorfor jeg har fåde en mail fra jer om jeg er kunde hos jer !? har aldrig lånt penge fra jer ?
__label__5 ,super service af tobias hurtig betjening rigtig god til hjælpe ved problem.
__label__1 ,aldrig mere ferratum..undgå dem..undgå dem..undgå dem
__label__1 ,jeg fik en kassekredit den 27/2 på 4000. og udtrak pengenedet gik fint. men så 3 dage efter får jeg en faktura på et afdrag på 500 kr. hvorfor skulle jeg dog låne 4000 kr 3 dage før hvis jeg havde 500 kr extra??? og dette fremgik ikke af aftalenjeg regnede da bestemt ikke med at skulle afdrage 3 dage efter at jeg havde lånt pengene. de har så sagt at jeg ikke skal betale denne rykkermen at der så kommer en den 26/3også er vi jo lige vidt. jeg skulle ligesom bruge pengene til nogethvorfor skulle jeg ellers låne dem??? :(
__label__2 ,jeg synes at der er lige overkantenat i tager 125 kr. i udtrækningsgebyr pr. 1.000 kr.mange udlån firmaerer det gratis.når man betaler så høje renterså burde der være gratis i udtrækningsgebyr.og det fremstår ikke i jeres betingelser!!!!!!!!det står kun blot gebyrmen ingen pris.
__label__1 ,jeg vil anbefale at man søger andetsteds når man tager overvejer en kassekredit. fordi det er umuligt at andre kan have dårligere vilkår end man har hos ferratum. faktisk har de så høje renter at man på en kredit på 10000 sagtens kan ene med at betale 8000-12000 bare i gebyrer og renter! det er uhørt!ågerrenter og uigennemskuelig kundeservice designet til at lokke dig i en gældsfælde. åop'en er uhørt højfaktisk uhørt når man sammenligner med andre kreditbureauer.ikke nok med at de laver et vanvittigt højt udtrækningsgebyr. de er simpelthen nogle gribbe i forhold til renterog det er ikke strafrenter vi taler om.
__label__5 ,jaind til vidererigtigt fint
__label__5 ,jeg tænktejeg prøver og serhvor effektive de er.jeg er meget positivt overrasketog det er gået så nemt. kan kun anbefale dem. (renterne kunne dog godt bringes i bedre niveau).
__label__5 ,hurtig og effektiv behandling... fremragende kredit.
__label__5 ,meget nemt og lige til. hurtig betjening og indbetaling indenfor få minutter
__label__4 ,altid venlig og hjælpsomme medarb. hviis man har brug for hjælp.aaqvæ
__label__4 ,nemt og hurtigpengene var der dagen efter. den sidste stjernehvis renten falder lidt.
__label__5 ,gik nemt og hurtigt. 5 stjerne herfra.
__label__5 ,det gik stærkt 5 min efter jeg blev godkendt var pengene der
__label__5 ,ekstremt hurtig serviceog super super let. jeg er ikke gået i gang med afdrag osv endnuså jeg håber det positive indtryk forsætter fremover!
__label__5 ,hurtigt og venlige
__label__5 ,det gik som det skulle jeg vil gør det igenog vil også fortælle det til andrerigtig god dag til jer i ferratum 
__label__1 ,holder ikke hvad de låver og snyder folk
__label__5 ,man for pengen samme dag man søger super :)
__label__5 ,er hurtig og nemt
__label__3 ,jeg etablerede i februar 2016 en kassekredit på 15.000 kroner hos ferratumog hævede straks det maksimale beløb.den 3/8 2016 betalte jeg kassekreditten ud og fik lukket kontoenjeg kunne knapt følge med renterne i forhold til afbetalingen på kredittenog jeg måtte erkende at jeg ikke havde læst betingelserne grundigt igennemfør jeg tog imod tilbuddet.at have denne kassekredit i nævnte periodekostede mig 9800 kroner i renter og gebyrer.jeg overholdt den indgåede aftaledvs. der er ikke tale om strafgebyrer eller lignendedet er renter og gebyrer.renter og gebyrer på knapt 10.000 kroner for et så kortvarigt lånmå kræve at man overvejer et blik på de alternativer der eksisterer på markedet.kundeservicen hos ferratum er der intet at sætte at sætte en finger på.
__label__5 ,nemt og overskueligt
__label__1 ,man påkræver dagsrenter indtil månedlig afdrag er betalt. herefter opkræves renter fra betalingsdag og frem til ny måned. virker som man presser citronen lidt kraftigt.men man sørger ikke for at fremsende indbetalingskort. så det er muligt at betale den 1 i måneden. det er vel det der kan kaldes at score lidt ekstra penge på en ikke helt reel måde?
__label__5 ,dejligt hurtigt. ingen mavepineda man ikke behøver gå tiggergang til banken. hurtig udbetaling. tak.
__label__5 ,fin og god behandling
__label__5 ,din hjælp når lokummet brænder...
__label__5 ,supper godt og meget hurtigt
__label__5 ,synes det gik nemt og hurtigt.
__label__5 ,pengene var på kontoen inden for 30 minutter. nemmere bliver det ikke
__label__1 ,nu det sku nok!!! jeg gider ikke betale flere er jeres renteri vil gerne tjene penge dette er i ordenmen at frarøve folk på denne måde. at i har en virksomhed endnu dette begriber jeg ikke jegjeg havde en god oplevelse i startenmen dette begyndte da hurtigt at smuldrei er det dyreste firma jeg har handlet med og efter et halvt år skylder man stadig mere end man har låntdette forstår jeg ikke at i vil være bekendt.hvis i vil have nye kunder sys jeg i måske skal lægge lånehajs forretningen om og se på jeres konkurrenterde tjener penge med glade kundersom ikke føler sig bagbundet.til info for folkher er regnestykket:til dagsdato er der betalt 3152.03 kr. lånte beløb er 4000 kr.jeg skylder til dags dato: 4266.06 kr. dette er så selvfølgelig uden påløbsrenter den kommende periode.tror i at det er en f...... gavebod !!!!!!!!lad ikke andre blive snydt over jeres dårlige forretningsånd!!!endvidere overvejer jeg at lade min gæld forfalde og lade et inkasso firma overtage det sku billigere.
__label__4 ,hurtig svar & udbetaling.
__label__5 ,jeg søgte om 5000 kr men fik en kredit på 7000 kr var meget imponeret der gik 5 minutter så havde jeg 3500 kr på min konto man ved jo det koster at låne penge de hjælper mig og jeg betaler med et smil. mvh.vivi ann poulsenps/ mange tak
__label__4 ,det var nemt & hurtigt!
__label__5 ,ked af den voldsomme pris på et lån men da jeg lige stod og manglede pengene her og nu var det hurtigt at låne hos ferratum
__label__3 ,tænke jer om det kan blive dyrt
__label__5 ,er meget hurtig med dih
__label__1 ,latterligt man kun kan få 500 kr når i alligevel for pengene igen den mest dårligste side at ansøge på når man skulle låne mere men for kun 500 så meget til grin
__label__1 ,når man i over en måned har prøvet at foretage en kreditudtrækningmen bliver mødt af en fejlmeldingbliver man lidt irriteret. men når man samtidig bliver spist af med den samme forklaring hver gang man kontakter kundeservicebliver man meget irriteret. især når man én gang har fået at videat problemet skulle være løstmen det stadig fotsætter.hvis jeres it folk ikke kan finde ud af at udbedre en fejl på over en månedburde i måske overveje at skifte dem ud...
__label__2 ,har lånt 4000 krde lover at første gang man lånerer lånet rente og gebyr frit inden for 30 dagejeg indfriet lånet efter 8 dage og har en mail påat jeg ikke skulle betale gebyr og renterefter jeg havde gjort kundeservice opmærksom påat det var gratis indenfor 30 dage. til min overraskelse modtager jeg i dag en faktura på 500 kr i gebyr og 273 kr i renter what............
__label__2 ,voldsomt dyrtelendig og langsom kundeservice samt uigennemskueligt
__label__5 ,var nemt og hurtigt
__label__1 ,jeg fik et lån (kassekredit) hos ferratum på kr. 15000 hvoraf jeg udtrak kr. 10000.det samlede beløb jeg har betalt er kr. 28200. renterne udgør altså kr. 18200 på 11 måneder.en bekendt af mig lånte kr. 15000 og har nu betalt lånet tilbage.renterne på hans lån udgjorde kr. 10000.der må være noget galt et eller andet stedmen der er ingen hjælp at hente hos ferratum.
__label__5 ,jeg bestilte et lån og der kom hurtigt svardejligt når man skal låne at få så hurtig beskedfem stjerner
__label__2 ,lidt træl tidsspilde er det endt som .
__label__5 ,super hurtigt og nemt !!!!kan anbefales!!!
__label__4 ,trist at man skriver med en computer
__label__4 ,det var hurtigt og sikkert god service
__label__5 ,dejlig hurtig hjælp når der er brug for det!
__label__5 ,jeg manglede penge til at lejepå 10. dag i hjalp!!! super godt tak for hjælpen!
__label__5 ,rigtig god behandlingtusind tak for lån.
__label__5 ,hurtig og god betjening
__label__5 ,altid fremragendeservice og behandling uanset hvad.
__label__5 ,det var en hurtig og nyttig behandling
__label__5 ,håber jeg kan låne mere end 2000kr
__label__5 ,det går stærkt og lige til
__label__5 ,det har været en god oplevelse med god behandling
__label__2 ,ja så vil man skrive over chatten med dem . jeg sad over 20 minutter og vente på en ville skrive til bage til mig men nej der sket ikke en skid på den chat . ja for jeg syndes osse at de renter der løber på lånet er lige groft nok kan sgu ikke være rigtig at de må tage så meget i rente . på et lån og så kan man heller ikke se hvad der er renter på lånet og vad der er avdrag på det heller meget dårlig fakture i der bliver udskreven . så nå håber jeg snart jeg kan betale det sidste tilbag så skal jeg ikke låne ved dem mere . må sige det er det dårligste låne firma at låne ved .
__label__1 ,har ikke fået de samme vilkår tilsendt med min aftale som de vilkår der fremgår af jeres sidemen i fastholder det ikke er min aftale der er gældende. ikke forstået når det er den jeg har fået tilsendt omkring min aftale.har skrevet med jeres chat og den ene gang blev jeg smidt af og fik ikke svar på mit spørgsmålanden gang stoppede de bare med at svare og efter 12 min. uden besked tilbagevalgte jeg så at afbryde chatten og gemme den i min indbakke. det er lidt svært at forholde sig til vilkår når dem man selv sidder og gennemgår som ny kunde og som jeg i hvert fald har forholdt mig til - så viser sig at det egentlig ikke er dem der er de gældende lige nu.og når man så prøver at finde svar i jeres faq så er der mærkelig nok lige netop det spørgsmål server fejl og ikke adgang til et svar.kunne det måske tænkes der var noget opdatering at vilkår og spørgsmål under opsejling ????
__label__5 ,godt selskabfordi meget hurtigt borrows'm gladmen jeg spørgsmålstegn vedom at vente på en promo kode
__label__5 ,hurtig og fin behandling af ansøgning.
__label__1 ,den ene stjerne ergivet udelukkende for hurtigheden i hvilken pengene rammer din konto efter ansøgning om ferratum kredit.jeg sad i en situation hvor jeg blev nødt til at flytte .jeg kigger på ferratums sidederrs priseksempel og ringer ind.jeg vil tage en kredit på 10.000 som skl bruges til boligindskud.på deres priseksempel er løbetiden 12 måneder med en minimimsbetaling på lidt over 1300 kr.det får jeg bekræftiget i telefonen.jeg får at vide at minimumsindbetalingen falder hver måned dog vil den ikke falde under 500 kr på noget tidspunkt.jeg tænker 12 md det kan jeg godt stramme alt ind til benet.så jeg tager kreditten. min minimums indbetsling starter på lidt over 1500 kr.på 9 måneder (med afdragsfri måned i december )indbetaler jeg alle gangene flere hundrede kroner extra måedligt og derudover indbetaler keg ekstra 2500 kr i midten af april måned.da denne er udover almindelige afdrag regner jeg med i det mindste disse går direkte ind på hovedstolen.jeg indbetaler i alt små11200 kr på de 9 måneder og kan se hovedstolen ikke engang er gået ned med mere end små 2350 kr i alt efter alle indbetalinger.jeg ringer ind for at høre nærmere.spørger hvornår er jeg færdig tager i betragtning mine indbetalinger på 11200 kr og minimumsbetaling fremover.spørger hvornår går min minimumsbetaling ned på 500 kr .og spørger mht priseksemplet.svar -det ved jeg ikkedet kan jeg ikke sige noget om men de fleste kreditter ender med at løbe over ca 24 md.men det er individuelt.svar mht priseksemplet -det er lovpligtig at lave et priseksempel på siden men det betyder ikke lige din kredit er sådan.men dwt ringede man jo om inden man ansøgte jo.det korte og det lange er.hvis du tror du banker denne kredit hurtigt ned ved at stramme bæltet tager du fejl.hvis du regner med at du er færdig efter 12 måneder tager du fejl.hvis du indbetaler xtra og regner med de går direkte ind på hovedstolen tager du fejl.skal du bruge hurtige penge ?så go for it men du skal ikke regne med at hvis du indbetaler 1500 månedligt steammer alt ind ti beneti 12 måneder så er kreditten væk.kan du ikke blive ved med at indbetale og indbetale og se athovedstolen næsten ikke ændrer sig så forbered dig på.en tur i fogedretten. det gør jeg glædelig for jeg har ikke lavet andet end indbetale har allerede indbetalt mere end jeg har lånt og der sker intet -for slet ikke at nævne at jeg hvertfald ikke bliver færdig på 12 måneder og kan ej heller få at vide hvornår jeg bliver færdig.lad vær!-jeg har dokumentation for alt hvad der er skrevet ovenover hvis nogen skulle have spørgsmål fortsat god aften
